,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186
2014-06-03,24.0,43390.0,2875.0,11.0,28334.0,23.0,8281.0,42952.0,4040.0,24.0,0.0,61410.0,5660.0,47934.0,71531.0,21769.0,13.0,36044.0,28018.0,2318.0,47344.0,15.0,2130.0,30366.0,3770.0,18.0,16.0,2724.0,13.0,35.0,116.0,2871.0,35.0,33.0,32.0,14.0,12.0,27207.0,11.0,7747.0,43306.0,2779.0,2548.0,25.0,13.0,2353.0,3350.0,44332.0,25.0,41.0,46.0,50145.0,31728.0,47.0,1417.0,18.0,35.0,57.0,1609.0,8508.0,3524.0,12.0,11.0,23719.0,22.0,1341.0,1596.0,8106.0,1925.0,27.0,15.0,3048.0,23.0,4231.0,3001.0,39.0,6707.0,4714.0,3257.0,14.0,23.0,4680.0,2502.0,3.0,20.0,3607.0,2767.0,7.0,18.0,10.0,18.0,14.0,33.0,16.0,13.0,46.0,18.0,8.0,58.0,2097.0,63.0,2224.0,55.0,10.0,2360.0,7042.0,21.0,3.0,1042.0,6.0,16.0,13.0,29.0,3998.0,8520.0,32.0,9.0,85.0,43.0,19.0,4009.0,20.0,15.0,3074.0,2074.0,1377.0,26.0,14.0,832.0,27.0,7.0,64.0,22.0,21.0,5.0,4.0,15.0,6.0,5.0,3119.0,14.0,38.0,27.0,28.0,35.0,958.0,15.0,22.0,14.0,1160.0,13.0,2.0,14.0,37.0,1553.0,1225.0,29.0,9.0,16.0,6.0,5.0,18.0,3.0,37.0,12.0,10.0,13.0,17.0,85.0,11.0,3.0,13.0,11.0,37.0,15.0,48.0,20.0,12.0,8.0,25.0,88.0,9.0,22.0,16.0,9.0,60.0,1180.0
2014-06-10,22.0,42081.0,3026.0,15.0,28862.0,17.0,8732.0,49381.0,4145.0,29.0,0.0,60712.0,6154.0,51613.0,56117.0,24693.0,20.0,35245.0,26212.0,2603.0,48878.0,22.0,2201.0,30902.0,4015.0,13.0,16.0,3198.0,26.0,24.0,137.0,2647.0,40.0,32.0,44.0,6.0,11.0,28114.0,6.0,8433.0,38490.0,2941.0,2790.0,22.0,6.0,2568.0,3327.0,52425.0,53.0,56.0,39.0,52875.0,34276.0,48.0,1352.0,25.0,38.0,66.0,1580.0,9327.0,3258.0,26.0,11.0,31523.0,34.0,1559.0,1564.0,8924.0,1898.0,49.0,13.0,3309.0,14.0,4022.0,3244.0,46.0,7267.0,5485.0,3379.0,18.0,18.0,5117.0,2436.0,9.0,17.0,3841.0,2418.0,13.0,21.0,18.0,24.0,11.0,23.0,21.0,16.0,49.0,12.0,4.0,31.0,2196.0,69.0,2363.0,53.0,15.0,2513.0,7545.0,19.0,4.0,1132.0,16.0,15.0,13.0,38.0,4445.0,9236.0,49.0,5.0,26.0,16.0,32.0,4149.0,12.0,11.0,3451.0,2350.0,1387.0,17.0,16.0,929.0,28.0,8.0,175.0,11.0,11.0,12.0,10.0,11.0,8.0,12.0,3569.0,23.0,44.0,38.0,38.0,29.0,991.0,23.0,19.0,10.0,1373.0,13.0,10.0,21.0,19.0,1742.0,1331.0,22.0,24.0,14.0,8.0,0.0,12.0,8.0,21.0,10.0,4.0,14.0,9.0,67.0,13.0,2.0,13.0,10.0,24.0,11.0,10.0,12.0,10.0,5.0,9.0,124.0,5.0,78.0,15.0,11.0,21.0,1238.0
2014-06-17,16.0,42633.0,3157.0,12.0,26476.0,11.0,9645.0,43257.0,4286.0,32.0,0.0,56329.0,6092.0,45023.0,62192.0,21016.0,14.0,34398.0,25332.0,2746.0,44374.0,25.0,2500.0,28064.0,4181.0,12.0,15.0,3140.0,9.0,21.0,138.0,2802.0,43.0,29.0,22.0,14.0,11.0,26748.0,8.0,9142.0,34650.0,3138.0,2779.0,23.0,30.0,2704.0,3147.0,49415.0,31.0,29.0,63.0,56830.0,36097.0,32.0,1363.0,14.0,45.0,51.0,1578.0,10520.0,2931.0,19.0,8.0,65846.0,16.0,1706.0,2103.0,9800.0,1847.0,25.0,13.0,3573.0,11.0,4905.0,3419.0,27.0,7997.0,5834.0,3548.0,23.0,8.0,5465.0,2375.0,8.0,20.0,4008.0,1932.0,17.0,30.0,8.0,33.0,7.0,19.0,26.0,6.0,57.0,12.0,5.0,21.0,2235.0,76.0,2566.0,47.0,12.0,2780.0,8360.0,21.0,5.0,1299.0,3.0,13.0,10.0,29.0,4611.0,10079.0,23.0,10.0,37.0,13.0,26.0,4708.0,17.0,11.0,3810.0,1758.0,1645.0,19.0,28.0,969.0,23.0,14.0,40.0,11.0,10.0,6.0,12.0,28.0,8.0,6.0,2477.0,21.0,56.0,23.0,25.0,26.0,1045.0,11.0,24.0,10.0,1409.0,22.0,0.0,10.0,5.0,1777.0,1584.0,17.0,14.0,28.0,8.0,6.0,14.0,8.0,36.0,8.0,7.0,16.0,9.0,66.0,8.0,7.0,23.0,9.0,30.0,7.0,32.0,12.0,11.0,11.0,13.0,155.0,0.0,98.0,22.0,7.0,16.0,1448.0
2014-06-24,12.0,41492.0,3140.0,21.0,27407.0,16.0,10295.0,42812.0,4611.0,28.0,0.0,54800.0,6412.0,43968.0,57801.0,23065.0,17.0,34262.0,26692.0,2974.0,44109.0,20.0,2526.0,30987.0,4345.0,17.0,20.0,3335.0,10.0,26.0,123.0,2860.0,28.0,17.0,35.0,15.0,22.0,27313.0,15.0,9233.0,32886.0,3232.0,2797.0,21.0,40.0,2821.0,2913.0,44826.0,32.0,24.0,47.0,50855.0,32878.0,35.0,1300.0,18.0,36.0,51.0,2046.0,12081.0,2806.0,17.0,3.0,23615.0,20.0,1845.0,2211.0,10086.0,1801.0,27.0,10.0,3562.0,18.0,5228.0,3553.0,32.0,8451.0,6176.0,3951.0,24.0,14.0,5781.0,2379.0,13.0,15.0,4249.0,1628.0,15.0,31.0,17.0,36.0,3.0,28.0,35.0,27.0,41.0,24.0,4.0,32.0,2390.0,54.0,2583.0,49.0,15.0,2708.0,8786.0,22.0,3.0,1329.0,6.0,11.0,11.0,31.0,4793.0,10708.0,31.0,12.0,25.0,20.0,26.0,4667.0,28.0,10.0,3855.0,1441.0,1856.0,26.0,30.0,986.0,30.0,16.0,61.0,19.0,18.0,9.0,10.0,12.0,13.0,13.0,2273.0,20.0,34.0,29.0,29.0,24.0,1131.0,28.0,22.0,13.0,1421.0,18.0,0.0,39.0,14.0,1884.0,1617.0,24.0,10.0,25.0,12.0,4.0,21.0,9.0,40.0,18.0,3.0,17.0,3.0,70.0,6.0,5.0,22.0,7.0,48.0,12.0,70.0,19.0,5.0,8.0,14.0,62.0,0.0,37.0,12.0,12.0,11.0,1427.0
2014-07-01,20.0,46194.0,3187.0,18.0,31854.0,23.0,11030.0,42844.0,4671.0,15.0,0.0,63159.0,6538.0,47452.0,59322.0,26851.0,18.0,40830.0,28928.0,3220.0,48972.0,23.0,2685.0,31085.0,4670.0,11.0,13.0,3473.0,23.0,30.0,101.0,3125.0,44.0,20.0,42.0,20.0,22.0,30683.0,13.0,10875.0,39507.0,3713.0,2943.0,24.0,13.0,2890.0,2988.0,52345.0,41.0,33.0,48.0,61109.0,36930.0,25.0,1361.0,21.0,52.0,48.0,1616.0,14792.0,3017.0,22.0,10.0,5940.0,27.0,1961.0,2342.0,11765.0,1916.0,42.0,15.0,3832.0,13.0,5641.0,3716.0,44.0,8987.0,6794.0,4177.0,20.0,31.0,6248.0,2406.0,12.0,21.0,4615.0,1431.0,18.0,18.0,6.0,28.0,2.0,36.0,26.0,30.0,49.0,26.0,15.0,39.0,2674.0,80.0,2910.0,62.0,10.0,2901.0,9524.0,22.0,36.0,1449.0,8.0,18.0,13.0,39.0,5224.0,11488.0,52.0,20.0,37.0,28.0,39.0,5326.0,14.0,14.0,4307.0,1110.0,2112.0,24.0,24.0,1050.0,34.0,7.0,28.0,22.0,23.0,12.0,7.0,17.0,18.0,5.0,1429.0,22.0,41.0,41.0,38.0,51.0,1183.0,24.0,30.0,14.0,1582.0,18.0,3.0,24.0,33.0,1981.0,1745.0,24.0,15.0,21.0,14.0,8.0,32.0,10.0,46.0,19.0,8.0,14.0,14.0,59.0,27.0,8.0,5.0,11.0,59.0,26.0,122.0,12.0,12.0,11.0,27.0,86.0,20.0,35.0,24.0,18.0,26.0,1975.0
2014-07-08,10.0,41193.0,3330.0,19.0,27999.0,12.0,12071.0,33777.0,5227.0,22.0,0.0,63944.0,6616.0,57097.0,55184.0,23234.0,17.0,30627.0,24661.0,3652.0,53461.0,27.0,2582.0,28309.0,5051.0,11.0,14.0,3515.0,17.0,29.0,117.0,3366.0,41.0,19.0,59.0,21.0,17.0,27000.0,8.0,12462.0,45709.0,4017.0,3104.0,25.0,6.0,2993.0,3033.0,47645.0,64.0,26.0,38.0,52088.0,32076.0,30.0,1415.0,18.0,29.0,49.0,1467.0,16910.0,3147.0,14.0,8.0,0.0,26.0,2014.0,2584.0,13668.0,1822.0,28.0,21.0,4002.0,9.0,5626.0,4131.0,49.0,8012.0,7304.0,4549.0,12.0,12.0,6659.0,2490.0,9.0,10.0,5048.0,1491.0,8.0,15.0,28.0,55.0,24.0,27.0,30.0,5.0,38.0,16.0,2.0,26.0,3004.0,71.0,3234.0,47.0,15.0,3005.0,9135.0,13.0,5.0,1599.0,11.0,5.0,12.0,30.0,5397.0,9251.0,37.0,12.0,27.0,22.0,33.0,5553.0,17.0,13.0,4485.0,1239.0,2118.0,11.0,19.0,1095.0,27.0,7.0,187.0,14.0,13.0,7.0,13.0,7.0,10.0,14.0,971.0,15.0,31.0,18.0,36.0,39.0,1279.0,12.0,17.0,17.0,1643.0,10.0,14.0,7.0,9.0,1918.0,1819.0,15.0,18.0,19.0,5.0,3.0,14.0,5.0,47.0,14.0,5.0,9.0,5.0,104.0,7.0,3.0,14.0,11.0,44.0,8.0,50.0,13.0,4.0,5.0,24.0,42.0,0.0,22.0,14.0,8.0,36.0,2161.0
2014-07-15,16.0,40873.0,3230.0,11.0,30946.0,19.0,11901.0,38349.0,5305.0,31.0,0.0,75548.0,6521.0,62374.0,58658.0,26244.0,18.0,35028.0,28666.0,3658.0,60390.0,15.0,2622.0,32861.0,5218.0,13.0,4.0,3515.0,10.0,22.0,62.0,3403.0,26.0,17.0,18.0,20.0,22.0,31801.0,13.0,11922.0,54551.0,4102.0,3177.0,32.0,25.0,2883.0,2993.0,49612.0,37.0,17.0,39.0,58668.0,33270.0,41.0,1455.0,11.0,32.0,40.0,1303.0,17617.0,3146.0,11.0,16.0,0.0,15.0,1979.0,2740.0,14147.0,1933.0,33.0,11.0,4289.0,11.0,5716.0,4215.0,36.0,8429.0,7666.0,4477.0,21.0,8.0,7142.0,2400.0,10.0,23.0,5090.0,1287.0,12.0,13.0,28.0,30.0,15.0,21.0,18.0,11.0,51.0,12.0,9.0,34.0,2894.0,57.0,3552.0,41.0,8.0,2964.0,10542.0,19.0,6.0,1571.0,5.0,10.0,12.0,26.0,5608.0,9713.0,33.0,14.0,30.0,23.0,20.0,5787.0,24.0,4.0,4729.0,1029.0,2138.0,28.0,29.0,1095.0,20.0,7.0,84.0,7.0,19.0,5.0,11.0,13.0,10.0,14.0,581.0,15.0,37.0,22.0,20.0,31.0,1319.0,8.0,26.0,9.0,1641.0,22.0,0.0,29.0,21.0,2023.0,1848.0,13.0,28.0,17.0,11.0,1.0,14.0,6.0,78.0,14.0,0.0,9.0,4.0,120.0,8.0,10.0,25.0,5.0,72.0,11.0,152.0,11.0,12.0,10.0,28.0,74.0,2.0,27.0,18.0,8.0,16.0,1367.0
2014-07-22,15.0,30862.0,3080.0,13.0,26901.0,25.0,11342.0,34963.0,5221.0,28.0,0.0,77338.0,6418.0,63982.0,56085.0,23732.0,10.0,29391.0,26478.0,3562.0,60559.0,15.0,2368.0,29551.0,5075.0,16.0,13.0,3390.0,10.0,26.0,85.0,3750.0,34.0,30.0,35.0,10.0,15.0,26906.0,7.0,11198.0,55079.0,4127.0,3050.0,22.0,16.0,2918.0,2849.0,45600.0,35.0,23.0,35.0,46626.0,26774.0,41.0,1362.0,12.0,32.0,55.0,1272.0,16700.0,3121.0,18.0,5.0,0.0,13.0,2041.0,2936.0,14066.0,1734.0,28.0,20.0,3971.0,8.0,5771.0,4005.0,27.0,7915.0,7440.0,4472.0,19.0,12.0,7412.0,2372.0,8.0,18.0,4836.0,1161.0,9.0,17.0,27.0,20.0,17.0,28.0,15.0,6.0,27.0,15.0,8.0,29.0,2987.0,53.0,3358.0,39.0,18.0,2939.0,10409.0,17.0,15.0,1525.0,10.0,11.0,11.0,26.0,5347.0,9952.0,35.0,14.0,28.0,26.0,25.0,5700.0,15.0,7.0,4535.0,879.0,1856.0,25.0,14.0,1041.0,24.0,6.0,75.0,11.0,16.0,9.0,8.0,3.0,11.0,23.0,436.0,16.0,37.0,13.0,27.0,24.0,1295.0,21.0,19.0,7.0,1569.0,14.0,1.0,7.0,14.0,1986.0,1688.0,13.0,58.0,26.0,6.0,3.0,8.0,6.0,46.0,10.0,1.0,13.0,6.0,97.0,8.0,10.0,26.0,4.0,60.0,8.0,128.0,20.0,6.0,7.0,22.0,51.0,0.0,29.0,14.0,12.0,21.0,947.0
2014-07-29,26.0,47705.0,3276.0,14.0,32626.0,23.0,11138.0,47749.0,5351.0,26.0,28229.0,97659.0,6401.0,74988.0,59556.0,29537.0,14.0,41467.0,34693.0,3767.0,71905.0,20.0,2469.0,39435.0,4760.0,15.0,22.0,3633.0,23.0,41.0,124.0,3977.0,52.0,18.0,47.0,21.0,17.0,40106.0,19.0,10631.0,64298.0,4375.0,3109.0,26.0,17.0,3056.0,3271.0,50973.0,55.0,33.0,40.0,68308.0,34708.0,40.0,1400.0,25.0,38.0,68.0,1688.0,15315.0,3630.0,28.0,8.0,0.0,36.0,2319.0,3005.0,13383.0,1836.0,40.0,14.0,4012.0,21.0,6585.0,4193.0,44.0,8547.0,7717.0,4825.0,16.0,23.0,7591.0,2656.0,8.0,14.0,5063.0,1163.0,12.0,25.0,17.0,44.0,14.0,39.0,43.0,19.0,57.0,19.0,16.0,43.0,3152.0,80.0,3731.0,79.0,12.0,3237.0,11481.0,18.0,13.0,1589.0,7.0,18.0,19.0,45.0,5840.0,10375.0,44.0,13.0,45.0,42.0,39.0,6091.0,17.0,18.0,4949.0,868.0,1746.0,26.0,30.0,1128.0,26.0,13.0,45.0,21.0,15.0,18.0,13.0,31.0,13.0,6.0,338.0,18.0,51.0,53.0,22.0,34.0,1340.0,21.0,25.0,17.0,1636.0,21.0,6.0,11.0,44.0,1993.0,1883.0,24.0,27.0,24.0,16.0,7.0,22.0,14.0,31.0,17.0,11.0,15.0,20.0,67.0,32.0,12.0,18.0,21.0,44.0,22.0,83.0,16.0,16.0,15.0,27.0,65.0,22.0,23.0,26.0,17.0,40.0,779.0
2014-08-05,12.0,37879.0,3149.0,11.0,31076.0,24.0,11496.0,39125.0,5773.0,26.0,29231.0,87810.0,6623.0,66514.0,56027.0,23416.0,15.0,34437.0,27825.0,4035.0,65628.0,20.0,2498.0,33490.0,5340.0,14.0,14.0,3739.0,16.0,25.0,134.0,4353.0,53.0,41.0,56.0,16.0,9.0,31581.0,15.0,10887.0,60566.0,5036.0,3271.0,22.0,13.0,3325.0,3716.0,44814.0,41.0,27.0,49.0,54384.0,31579.0,27.0,1449.0,20.0,29.0,60.0,1505.0,15591.0,3802.0,16.0,19.0,0.0,21.0,2443.0,3228.0,14157.0,1886.0,35.0,28.0,4458.0,19.0,7249.0,4607.0,49.0,7799.0,8577.0,5197.0,13.0,19.0,8348.0,2889.0,11.0,17.0,5373.0,1122.0,10.0,19.0,21.0,42.0,14.0,25.0,18.0,13.0,34.0,11.0,8.0,21.0,3467.0,73.0,4075.0,38.0,8.0,3365.0,11322.0,18.0,3.0,1684.0,11.0,5.0,13.0,36.0,6468.0,9736.0,34.0,7.0,25.0,23.0,36.0,6036.0,17.0,6.0,5288.0,888.0,1855.0,16.0,21.0,1144.0,26.0,6.0,144.0,9.0,16.0,9.0,10.0,16.0,8.0,12.0,224.0,11.0,35.0,30.0,34.0,38.0,1476.0,14.0,8.0,9.0,1759.0,13.0,17.0,1.0,8.0,2072.0,1953.0,19.0,26.0,15.0,6.0,6.0,10.0,8.0,33.0,8.0,7.0,11.0,7.0,110.0,9.0,2.0,10.0,3.0,30.0,10.0,21.0,15.0,9.0,9.0,13.0,67.0,3.0,27.0,12.0,20.0,16.0,610.0
2014-08-12,13.0,34307.0,3500.0,16.0,28058.0,24.0,11876.0,36905.0,5325.0,36.0,19150.0,78079.0,7260.0,59725.0,54072.0,22242.0,5.0,28961.0,24354.0,4205.0,61427.0,16.0,2672.0,28677.0,5447.0,17.0,10.0,4245.0,5.0,24.0,108.0,5105.0,55.0,40.0,51.0,7.0,28.0,28905.0,17.0,12273.0,54603.0,5451.0,3554.0,33.0,14.0,3590.0,4309.0,45591.0,42.0,18.0,49.0,50104.0,29811.0,39.0,1679.0,15.0,44.0,72.0,1354.0,17084.0,4362.0,13.0,18.0,0.0,12.0,2769.0,3696.0,15994.0,2272.0,18.0,25.0,5499.0,6.0,8392.0,5013.0,51.0,8618.0,9970.0,5648.0,14.0,11.0,9442.0,3516.0,6.0,26.0,6002.0,1241.0,6.0,15.0,21.0,62.0,11.0,135.0,38.0,3.0,45.0,15.0,5.0,157.0,3807.0,61.0,4837.0,48.0,11.0,3627.0,11752.0,33.0,13.0,1812.0,12.0,11.0,11.0,26.0,7471.0,10398.0,58.0,6.0,146.0,57.0,35.0,6511.0,10.0,7.0,5515.0,900.0,2105.0,26.0,22.0,1254.0,21.0,8.0,152.0,72.0,15.0,11.0,11.0,14.0,14.0,18.0,174.0,25.0,37.0,26.0,13.0,54.0,1635.0,15.0,17.0,60.0,1738.0,31.0,2.0,12.0,4.0,2353.0,2067.0,13.0,58.0,17.0,8.0,29.0,8.0,8.0,47.0,12.0,8.0,14.0,6.0,175.0,6.0,12.0,21.0,8.0,49.0,12.0,34.0,6.0,5.0,7.0,43.0,70.0,0.0,22.0,15.0,11.0,96.0,431.0
2014-08-19,9.0,36245.0,3813.0,13.0,29337.0,23.0,13075.0,40533.0,5938.0,32.0,19538.0,74773.0,8219.0,57408.0,52094.0,20219.0,17.0,34138.0,25457.0,4203.0,58285.0,18.0,2735.0,31213.0,6016.0,7.0,14.0,4578.0,12.0,23.0,85.0,4889.0,29.0,46.0,43.0,17.0,18.0,29957.0,6.0,13479.0,49447.0,5004.0,3904.0,23.0,17.0,3880.0,4337.0,48639.0,34.0,18.0,57.0,54343.0,33658.0,54.0,1841.0,12.0,33.0,74.0,1480.0,19263.0,4680.0,24.0,12.0,0.0,16.0,2867.0,3699.0,18125.0,2389.0,17.0,17.0,6261.0,15.0,9226.0,5321.0,49.0,9535.0,11074.0,5986.0,20.0,11.0,10393.0,3730.0,12.0,21.0,6285.0,1321.0,8.0,16.0,26.0,29.0,12.0,93.0,23.0,5.0,38.0,15.0,10.0,81.0,4049.0,72.0,5863.0,48.0,6.0,3410.0,12741.0,29.0,12.0,1882.0,18.0,13.0,10.0,30.0,8591.0,11635.0,69.0,7.0,116.0,45.0,40.0,7693.0,17.0,10.0,6065.0,884.0,2436.0,35.0,23.0,1431.0,31.0,10.0,178.0,45.0,23.0,6.0,7.0,12.0,3.0,7.0,182.0,23.0,33.0,35.0,19.0,59.0,1707.0,18.0,16.0,32.0,1945.0,22.0,1.0,8.0,5.0,2454.0,2222.0,31.0,25.0,21.0,5.0,15.0,5.0,8.0,35.0,10.0,7.0,7.0,7.0,206.0,9.0,6.0,21.0,8.0,42.0,8.0,44.0,5.0,5.0,6.0,37.0,65.0,0.0,28.0,20.0,11.0,52.0,364.0
2014-08-26,12.0,32797.0,3870.0,17.0,27314.0,27.0,7517.0,37903.0,5627.0,33.0,18804.0,67277.0,8803.0,57166.0,54435.0,22241.0,16.0,33570.0,23110.0,4858.0,55723.0,17.0,2449.0,27557.0,5963.0,11.0,24.0,5378.0,14.0,25.0,145.0,5466.0,31.0,28.0,64.0,21.0,13.0,27677.0,22.0,7898.0,46881.0,5977.0,4538.0,41.0,13.0,4328.0,4884.0,46947.0,46.0,42.0,48.0,49702.0,33131.0,33.0,2251.0,25.0,51.0,69.0,1556.0,11836.0,5463.0,14.0,18.0,0.0,39.0,3299.0,4048.0,10746.0,2743.0,37.0,20.0,7225.0,26.0,10727.0,6292.0,48.0,8624.0,11955.0,6830.0,22.0,20.0,11328.0,4118.0,6.0,21.0,7132.0,1360.0,12.0,21.0,25.0,50.0,23.0,92.0,30.0,5.0,46.0,13.0,12.0,87.0,4255.0,90.0,6414.0,69.0,13.0,2842.0,11733.0,26.0,4.0,2258.0,11.0,13.0,13.0,37.0,9932.0,10576.0,62.0,10.0,118.0,64.0,40.0,7050.0,23.0,13.0,5877.0,992.0,2325.0,28.0,19.0,1600.0,31.0,11.0,162.0,49.0,21.0,16.0,14.0,45.0,6.0,13.0,127.0,23.0,38.0,42.0,43.0,40.0,1926.0,22.0,25.0,35.0,2070.0,18.0,1.0,28.0,27.0,2250.0,2200.0,25.0,47.0,18.0,11.0,17.0,19.0,9.0,57.0,13.0,7.0,6.0,5.0,208.0,9.0,7.0,20.0,12.0,50.0,16.0,48.0,10.0,8.0,5.0,31.0,79.0,9.0,35.0,21.0,10.0,48.0,249.0
2014-09-02,19.0,36715.0,4731.0,11.0,31269.0,23.0,22.0,39173.0,7282.0,17.0,19495.0,62194.0,9755.0,54234.0,56417.0,24049.0,9.0,37382.0,24078.0,5611.0,50023.0,18.0,2550.0,30196.0,7273.0,17.0,14.0,6127.0,10.0,19.0,98.0,4347.0,37.0,34.0,41.0,17.0,9.0,34174.0,20.0,26.0,43800.0,4856.0,5024.0,24.0,13.0,5291.0,3894.0,49228.0,42.0,29.0,44.0,57466.0,36451.0,48.0,2440.0,19.0,54.0,73.0,1774.0,38.0,4163.0,22.0,14.0,0.0,28.0,2738.0,3883.0,48.0,3040.0,32.0,15.0,8352.0,20.0,7405.0,6617.0,39.0,9736.0,12440.0,7400.0,21.0,13.0,12907.0,3350.0,17.0,20.0,8111.0,1043.0,17.0,25.0,13.0,22.0,10.0,41.0,18.0,20.0,43.0,16.0,5.0,45.0,4631.0,91.0,7528.0,63.0,12.0,3112.0,13920.0,20.0,0.0,2605.0,14.0,13.0,10.0,37.0,10942.0,11644.0,48.0,6.0,51.0,34.0,44.0,9000.0,17.0,11.0,6654.0,830.0,3203.0,22.0,26.0,1725.0,23.0,11.0,67.0,17.0,22.0,7.0,20.0,19.0,15.0,11.0,66.0,18.0,45.0,36.0,26.0,54.0,2252.0,24.0,36.0,19.0,2466.0,21.0,1.0,20.0,41.0,2726.0,2566.0,23.0,29.0,16.0,9.0,10.0,17.0,11.0,32.0,12.0,11.0,17.0,20.0,77.0,11.0,6.0,10.0,14.0,46.0,22.0,68.0,13.0,20.0,7.0,30.0,93.0,15.0,29.0,23.0,7.0,39.0,174.0
2014-09-09,6.0,32309.0,4521.0,14.0,29207.0,20.0,4691.0,35860.0,6636.0,18.0,18235.0,53239.0,9371.0,44683.0,54187.0,21977.0,8.0,28528.0,26081.0,5207.0,41999.0,19.0,1823.0,28808.0,7150.0,13.0,9.0,6084.0,14.0,28.0,130.0,4736.0,43.0,34.0,74.0,15.0,12.0,27976.0,17.0,4915.0,38170.0,5530.0,5090.0,44.0,2.0,4988.0,3971.0,46270.0,75.0,34.0,41.0,50035.0,31029.0,32.0,2439.0,25.0,39.0,62.0,1575.0,8234.0,4304.0,17.0,25.0,0.0,18.0,3070.0,4277.0,6811.0,2960.0,42.0,15.0,8097.0,20.0,8747.0,6976.0,58.0,9651.0,11844.0,7756.0,22.0,16.0,12252.0,3559.0,7.0,19.0,8315.0,1054.0,7.0,20.0,34.0,36.0,4.0,25.0,48.0,10.0,61.0,10.0,11.0,27.0,5093.0,85.0,7001.0,41.0,8.0,3649.0,13643.0,14.0,7.0,2697.0,17.0,14.0,8.0,18.0,10547.0,11067.0,33.0,7.0,30.0,34.0,29.0,9175.0,18.0,10.0,6309.0,860.0,3038.0,16.0,15.0,1810.0,30.0,6.0,286.0,6.0,14.0,10.0,9.0,10.0,2.0,15.0,62.0,17.0,36.0,11.0,38.0,18.0,2314.0,17.0,16.0,6.0,2325.0,12.0,36.0,35.0,6.0,2580.0,2663.0,13.0,13.0,13.0,8.0,5.0,10.0,10.0,20.0,13.0,5.0,7.0,2.0,100.0,6.0,5.0,16.0,5.0,22.0,12.0,21.0,11.0,2.0,7.0,5.0,58.0,0.0,22.0,21.0,7.0,19.0,218.0
2014-09-16,9.0,35055.0,5262.0,9.0,29249.0,18.0,9622.0,37564.0,6501.0,17.0,18203.0,50562.0,10442.0,44208.0,56596.0,22942.0,7.0,31973.0,27367.0,4471.0,40599.0,15.0,1529.0,29180.0,7438.0,14.0,15.0,6741.0,15.0,16.0,93.0,5898.0,42.0,39.0,37.0,9.0,8.0,29032.0,25.0,9739.0,41239.0,6463.0,5432.0,25.0,2.0,5119.0,5266.0,45841.0,44.0,22.0,42.0,51423.0,33161.0,35.0,2793.0,19.0,41.0,58.0,1392.0,15939.0,5403.0,15.0,29.0,0.0,23.0,3840.0,5076.0,14229.0,3253.0,29.0,11.0,9059.0,24.0,9614.0,8894.0,50.0,10332.0,11792.0,9349.0,10.0,12.0,12490.0,4313.0,7.0,8.0,9884.0,1209.0,5.0,17.0,21.0,37.0,21.0,16.0,33.0,5.0,48.0,10.0,12.0,30.0,5923.0,98.0,6713.0,53.0,10.0,5297.0,14824.0,21.0,12.0,3289.0,9.0,11.0,8.0,19.0,10517.0,11493.0,28.0,11.0,25.0,16.0,19.0,10043.0,12.0,8.0,6134.0,1030.0,2779.0,13.0,22.0,2029.0,18.0,7.0,262.0,9.0,3.0,14.0,14.0,12.0,1.0,7.0,54.0,10.0,41.0,20.0,29.0,19.0,2687.0,17.0,11.0,7.0,2221.0,13.0,37.0,17.0,4.0,2436.0,2552.0,8.0,27.0,14.0,4.0,4.0,11.0,6.0,16.0,13.0,10.0,6.0,3.0,84.0,7.0,2.0,14.0,3.0,24.0,11.0,17.0,0.0,4.0,4.0,3.0,57.0,1.0,32.0,22.0,9.0,14.0,161.0
